날짜,시가,고가,저가,종가,거래량
2010-04-07,9990,10004,9822,9992,12440.0
2010-04-08,9991,10042,9553,9915,35099.0
2010-04-09,9912,9925,9552,9799,4756.0
2010-04-12,9758,9797,9629,9786,11230.0
2010-04-13,9783,9783,9525,9760,19510.0
2010-04-14,9771,9771,9525,9566,26854.0
2010-04-15,9564,9732,9525,9657,11975.0
2010-04-16,9628,10068,9524,9799,24318.0
2010-04-19,9461,9772,9461,9644,15047.0
2010-04-20,9603,9822,9578,9657,8535.0
2010-04-21,9732,9797,9488,9657,90808.0
2010-04-22,9810,9925,9642,9928,31891.0
2010-04-23,10041,10041,9822,9928,20235.0
2010-04-26,9912,9912,9654,9657,15049.0
2010-04-27,9552,9603,9319,9566,27073.0
2010-04-28,9563,9653,9423,9541,11696.0
2010-04-29,9797,9797,9525,9528,29316.0
2010-04-30,9553,9553,9396,9553,16934.0
2010-05-03,9409,9900,9396,9566,10296.0
2010-05-04,9629,9654,9500,9657,20975.0
2010-05-06,9553,9655,9424,9553,27181.0
2010-05-07,9489,9630,8145,9321,81415.0
2010-05-10,8984,9565,8984,9515,12517.0
2010-05-11,9346,9772,9332,9683,15991.0
2010-05-12,9681,9758,9499,9631,21805.0
2010-05-13,9940,9940,9553,9657,20928.0
2010-05-14,9707,9707,9475,9553,20310.0
2010-05-17,9654,9654,8919,8947,29582.0
2010-05-18,8778,9037,8765,8908,31882.0
2010-05-19,8675,8830,8299,8676,15739.0
2010-05-20,8521,8571,8262,8417,21919.0
2010-05-24,8520,8520,8105,8133,20829.0
2010-05-25,8080,8687,7100,7901,40955.0
2010-05-26,7899,8183,7215,7565,43673.0
2010-05-27,7306,7732,7306,7578,13382.0
2010-05-28,7603,8069,7603,7965,13010.0
2010-05-31,8004,8675,8004,8392,22165.0
2010-06-01,8417,8751,8417,8546,9605.0
2010-06-03,8274,8739,8274,8650,5418.0
2010-06-04,8660,8803,8416,8727,12030.0
2010-06-07,8726,8726,8080,8456,4758.0
2010-06-08,8520,8649,8467,8624,4343.0
2010-06-09,8673,8699,8441,8637,4609.0
2010-06-10,8519,8724,8415,8443,2542.0
2010-06-11,8441,8595,8247,8314,17306.0
2010-06-14,8299,8299,7926,8159,10096.0
2010-06-15,7874,8003,7821,7888,13725.0
2010-06-16,8040,8040,7641,7733,19696.0
2010-06-17,7732,8029,7667,7746,10898.0
2010-06-18,7757,7939,7757,7875,7493.0
2010-06-21,7874,8441,7874,8172,19716.0
2010-06-22,8507,8675,8184,8676,24741.0
2010-06-23,8674,8750,8519,8727,4155.0
2010-06-24,8932,9525,8778,9398,29476.0
2010-06-25,9732,10326,9423,10315,76787.0
2010-06-28,10572,11063,10561,10999,75196.0
2010-06-29,11489,11489,10404,10586,59146.0
2010-06-30,10586,10586,9940,10263,13583.0
2010-07-01,10430,10430,10041,10276,8881.0
2010-07-02,10198,10714,10198,10560,13555.0
2010-07-05,10586,10586,10250,10483,3906.0
2010-07-06,10404,10431,10017,10199,19558.0
2010-07-07,10197,10274,10094,10251,15044.0
2010-07-08,10661,10661,10119,10251,12234.0
2010-07-09,10586,10586,10171,10328,3630.0
2010-07-12,10224,10328,10042,10199,20666.0
2010-07-13,10250,10533,10146,10225,11322.0
2010-07-14,10224,10560,9811,10393,45209.0
2010-07-15,10352,10352,10080,10341,23308.0
2010-07-16,10340,10457,10301,10354,18903.0
2010-07-19,10328,10443,10198,10328,9915.0
2010-07-20,10844,11128,10236,10328,15475.0
2010-07-21,10482,10482,10198,10199,12534.0
2010-07-22,10456,10456,9939,10147,13483.0
2010-07-23,10198,10288,9901,10199,9811.0
2010-07-26,10275,10275,9966,10070,8583.0
2010-07-27,10055,10055,9912,9915,7366.0
2010-07-28,9913,10017,9888,9902,4382.0
2010-07-29,10069,10069,9564,9657,16332.0
2010-07-30,10016,10016,9682,9915,7879.0
2010-08-02,9553,10017,9553,9812,8037.0
2010-08-03,9682,9812,9540,9773,16366.0
2010-08-04,9823,9823,9461,9747,7131.0
2010-08-05,9862,9862,9346,9708,17099.0
2010-08-06,9255,10054,8363,10057,28605.0
2010-08-09,10069,10069,9359,10044,34264.0
2010-08-10,9783,10069,9564,10044,36154.0
2010-08-11,9747,10042,9436,9941,38163.0
2010-08-12,9604,10236,9604,9941,15093.0
2010-08-13,10015,10144,9810,9928,33838.0
2010-08-16,9783,9951,9654,9954,15098.0
2010-08-17,10069,11436,10069,11438,238974.0
2010-08-18,11619,11619,11013,11322,104472.0
2010-08-19,11489,11489,10985,11361,28168.0
2010-08-20,11398,12055,11230,11735,84935.0
2010-08-23,11773,12587,11450,12265,127899.0
2010-08-24,12393,12458,12006,12135,52867.0
2010-08-25,12134,12328,11489,11567,30542.0
2010-08-26,11618,11618,11166,11400,20233.0
2010-08-27,11230,11604,11230,11477,28113.0
2010-08-30,11475,12392,11360,12277,64174.0
2010-08-31,12135,12792,11360,11851,58151.0
2010-09-01,11851,12393,11411,12394,39677.0
2010-09-02,12599,12626,12006,12032,77415.0
2010-09-03,12340,12340,11643,11955,45560.0
2010-09-06,12134,12367,12016,12252,37500.0
2010-09-07,12392,12392,12134,12148,23310.0
2010-09-08,12314,13425,12314,13091,127067.0
2010-09-09,13088,13167,12805,12962,55851.0
2010-09-10,12831,13115,12806,12910,31873.0
2010-09-13,12781,12910,12071,12484,74824.0
2010-09-14,12845,12845,12264,12523,26858.0
2010-09-15,12289,12755,11902,12006,25548.0
2010-09-16,11773,12174,11360,11361,70138.0
2010-09-17,11361,12613,11335,12613,48660.0
2010-09-20,12611,13243,12146,12574,42553.0
2010-09-24,12573,13038,12303,13013,21031.0
2010-09-27,13143,13143,12716,12807,42049.0
2010-09-28,12909,13142,12792,13013,15350.0
2010-09-29,13013,13684,12780,13142,40798.0
2010-09-30,13297,13659,13039,13297,31804.0
2010-10-01,13167,13296,12805,12897,41873.0
2010-10-04,13219,13219,12780,12910,17929.0
2010-10-05,12909,13142,12831,12987,19207.0
2010-10-06,13039,13039,12741,12910,37619.0
2010-10-07,13115,13115,12806,12910,33069.0
2010-10-08,12831,12910,12728,12910,26624.0
2010-10-11,12884,12884,12663,12691,31247.0
2010-10-12,12677,12960,12651,12910,32325.0
2010-10-13,12909,12909,12651,12884,40367.0
2010-10-14,12870,13038,12598,12626,21313.0
2010-10-15,12521,12830,12134,12665,49316.0
2010-10-18,12663,12896,12147,12587,60902.0
2010-10-19,12522,14459,12522,13685,278105.0
2010-10-20,13684,14071,13218,14046,54343.0
2010-10-21,14305,15414,14072,15389,165090.0
2010-10-22,15233,15982,14821,15363,182448.0
2010-10-25,15879,15879,14742,15234,103881.0
2010-10-26,15232,15361,14690,14769,90171.0
2010-10-27,14716,14767,14200,14408,56563.0
2010-10-28,14406,14406,13323,13581,151934.0
2010-10-29,13581,14563,13581,14485,96378.0
2010-11-01,14742,15542,14484,15363,144557.0
2010-11-02,15491,15491,14922,15182,59809.0
2010-11-03,15179,15361,14534,14769,101092.0
2010-11-04,14767,15232,14767,14898,23582.0
2010-11-05,15180,15180,14638,14666,54359.0
2010-11-08,14459,15079,14459,14717,42917.0
2010-11-09,14716,14716,14174,14408,88121.0
2010-11-10,14175,15001,14175,14717,77349.0
2010-11-11,14871,14974,14587,14924,52949.0
2010-11-12,14975,15208,14459,14717,83268.0
2010-11-15,14717,15233,14588,14847,50505.0
2010-11-16,14846,15568,14821,15363,100522.0
2010-11-17,15362,15362,15000,15182,74857.0
2010-11-18,15179,15179,14974,15027,53003.0
2010-11-19,14922,15130,14459,14976,60762.0
2010-11-22,15155,15155,14717,14717,77642.0
2010-11-23,14717,15000,14562,14950,29913.0
2010-11-24,14458,14691,12727,14278,109041.0
2010-11-25,14974,14974,14379,14640,30893.0
2010-11-26,14821,14821,13813,14201,57945.0
2010-11-29,13942,14717,13942,14201,24454.0
2010-11-30,14200,14613,14018,14175,35797.0
2010-12-01,14071,14458,13942,14433,33790.0
2010-12-02,14483,14845,14174,14278,24958.0
2010-12-03,14303,14458,13942,14278,42703.0
2010-12-06,14534,15696,14534,15699,264661.0
2010-12-07,16084,16084,15491,15724,101556.0
2010-12-08,15696,16627,15541,15544,130272.0
2010-12-09,15541,16006,15465,15905,46449.0
2010-12-10,15878,17761,15774,17351,281592.0
2010-12-13,17350,18977,17350,18590,299522.0
2010-12-14,18615,18848,17299,17945,176056.0
2010-12-15,17840,19854,17632,19675,355350.0
2010-12-16,19672,20396,19414,19520,236086.0
2010-12-17,19311,19828,19106,19339,78887.0
2010-12-20,19106,19622,18073,19572,176330.0
2010-12-21,19906,20758,19751,20475,138171.0
2010-12-22,20656,21147,20190,20269,68039.0
2010-12-23,20550,21092,20188,21069,168910.0
2010-12-24,21068,21068,20372,20656,85925.0
2010-12-27,20656,20656,18332,18849,165834.0
2010-12-28,19363,19363,18434,18616,88743.0
2010-12-29,18693,19210,18590,18952,45914.0
2010-12-30,18923,19363,18769,18771,49843.0
2011-01-03,19181,19905,19052,19907,50323.0
2011-01-04,20009,20138,19285,19546,53788.0
2011-01-05,19390,19390,18383,18590,81145.0
2011-01-06,18332,19081,16395,16654,243705.0
2011-01-07,16781,17194,16032,17196,119859.0
2011-01-10,17299,17324,16783,16912,45199.0
2011-01-11,16678,16885,16265,16473,49595.0
2011-01-12,16059,16499,15310,15492,130480.0
2011-01-13,15491,17660,14691,16990,248460.0
2011-01-14,16987,17015,16291,16602,81676.0
2011-01-17,16628,17686,16499,16499,66776.0
2011-01-18,16136,16729,16136,16731,14588.0
2011-01-19,17169,17169,16162,16860,48620.0
2011-01-20,16858,16858,15749,16473,50623.0
2011-01-21,16033,16627,15749,15828,49437.0
2011-01-24,15800,16008,14975,15983,52169.0
2011-01-25,15774,15982,15309,15828,32691.0
2011-01-26,16137,16137,14846,14847,45786.0
2011-01-27,14821,15671,14793,15492,24748.0
2011-01-28,15955,15955,14664,14692,73135.0
2011-01-31,14458,14921,14354,14640,32122.0
2011-02-01,14638,15723,14638,15673,30030.0
2011-02-07,15595,16059,15233,15879,39166.0
2011-02-08,16213,16213,15671,15983,22173.0
2011-02-09,15621,15982,15568,15750,20239.0
2011-02-10,15904,15904,15233,15492,32347.0
2011-02-11,15878,15878,15154,15182,20982.0
2011-02-14,15233,15826,14975,15621,26365.0
2011-02-15,15801,15801,15104,15105,32878.0
2011-02-16,15233,15492,13942,13943,94443.0
2011-02-17,13709,14433,12935,14433,108790.0
2011-02-18,14199,14561,13450,14511,60867.0
2011-02-21,14276,14691,13400,14149,74632.0
2011-02-22,14148,14148,13477,13556,30715.0
2011-02-23,13296,13787,13271,13788,27336.0
2011-02-24,13451,13917,13193,13917,19291.0
2011-02-25,14071,14071,13606,14046,10276.0
2011-02-28,14201,14434,13685,13969,84963.0
2011-03-02,14175,15620,13967,15595,162569.0
2011-03-03,15750,15904,14664,15234,103723.0
2011-03-04,15516,17504,15516,17506,263173.0
2011-03-07,17556,18020,17169,17609,203100.0
2011-03-08,17607,17840,16885,17609,140330.0
2011-03-09,17814,18201,17323,18100,112246.0
2011-03-10,18074,18512,17686,18074,96471.0
2011-03-11,17815,18795,17686,18436,101893.0
2011-03-14,18099,18099,16912,17816,104234.0
2011-03-15,17557,18332,16962,18074,141289.0
2011-03-16,18072,18123,17426,17713,75479.0
2011-03-17,17298,20318,16911,19417,363071.0
2011-03-18,19415,20863,19415,20398,352645.0
2011-03-21,20914,20914,19544,19752,163054.0
2011-03-22,19752,20474,18719,20398,201953.0
2011-03-23,20396,21249,20214,20424,175045.0
2011-03-24,20655,20835,20139,20630,67075.0
2011-03-25,20630,20630,19210,19210,180167.0
2011-03-28,19106,20242,18848,19210,143054.0
2011-03-29,19260,19673,18279,19339,169126.0
2011-03-30,19338,19827,18822,19546,79815.0
2011-03-31,19827,19905,19105,19546,68100.0
2011-04-01,19544,19623,18848,19236,69034.0
2011-04-04,18615,19028,17762,17790,250347.0
2011-04-05,18434,20085,17890,19391,98532.0
2011-04-06,19622,20113,18640,19597,96566.0
2011-04-07,19365,19597,18977,19236,20633.0
2011-04-08,19569,19569,18485,18642,62041.0
2011-04-11,18511,19106,18511,18565,51224.0
2011-04-12,18536,19027,18510,18745,45131.0
2011-04-13,18744,18951,18202,18565,56320.0
2011-04-14,18639,18950,18330,18745,30612.0
2011-04-15,18770,19803,18590,19107,63416.0
2011-04-18,19235,19285,18278,18410,62110.0
2011-04-19,18589,18589,18072,18126,44157.0
2011-04-20,18149,18589,16782,17635,170990.0
2011-04-21,17298,18331,17298,17997,90710.0
2011-04-22,17890,18046,16781,17325,100292.0
2011-04-25,17428,18021,16912,17299,27604.0
2011-04-26,17299,17375,16162,16525,119296.0
2011-04-27,16549,16911,16008,16757,70559.0
2011-04-28,16524,16757,16008,16499,35220.0
2011-04-29,16057,16781,16057,16680,40647.0
2011-05-02,16704,17532,16679,17170,36565.0
2011-05-03,17169,17478,16885,17222,25228.0
2011-05-04,17117,17246,16524,17041,23203.0
2011-05-06,16472,17041,16370,17041,34236.0
2011-05-09,17041,17815,16886,17558,43827.0
2011-05-11,17814,18692,17736,18487,58821.0
2011-05-12,18486,18590,18124,18332,29719.0
2011-05-13,18460,18718,18201,18384,37035.0
2011-05-16,18383,19519,18203,18203,65797.0
2011-05-17,18149,18511,17246,17532,42805.0
2011-05-18,18073,18176,17504,17635,34238.0
2011-05-19,17557,18074,17170,17558,31563.0
2011-05-20,17557,18435,17040,18436,26901.0
2011-05-23,18202,18382,17453,18022,26529.0
2011-05-24,17583,18203,17170,17816,13470.0
2011-05-25,17710,18072,17220,17222,21985.0
2011-05-26,17557,17557,16137,17041,48060.0
2011-05-27,17557,17557,16653,16783,25935.0
2011-05-30,16757,16757,16292,16396,22541.0
2011-05-31,16499,17273,16291,16370,22754.0
2011-06-01,16395,17040,16008,16370,37164.0
2011-06-02,16370,16370,15879,16138,16890.0
2011-06-03,16653,16653,16008,16138,17197.0
2011-06-07,16137,16524,15775,16396,13405.0
2011-06-08,16136,16729,15929,16473,25417.0
2011-06-09,16394,17994,16341,17454,65831.0
2011-06-10,17685,17788,16806,16809,34016.0
2011-06-13,17297,17297,16394,16809,19213.0
2011-06-14,17040,17040,16395,16628,13754.0
2011-06-15,16729,17298,16523,16835,16547.0
2011-06-16,16833,17041,16524,16525,10106.0
2011-06-17,16524,16524,15621,15879,49203.0
2011-06-20,16757,16757,16008,16008,3058.0
2011-06-21,16084,16241,15413,15492,23962.0
2011-06-22,15492,15671,15233,15492,26604.0
2011-06-23,16008,16008,15466,15724,20056.0
2011-06-24,15749,16729,15671,15983,10667.0
2011-06-27,16212,16626,15774,16292,20297.0
2011-06-28,16601,17041,16266,16267,32207.0
2011-06-29,16757,16757,16188,16525,16309.0
2011-06-30,16653,16782,16369,16757,37134.0
2011-07-01,16808,18074,16653,17687,80292.0
2011-07-04,18099,19106,18099,18590,88196.0
2011-07-05,18590,19081,18332,18978,181086.0
2011-07-06,19027,19568,18768,19520,119209.0
2011-07-07,19492,20343,19439,20295,143651.0
2011-07-08,20397,20397,19622,19959,61631.0
2011-07-11,19956,21146,19956,20346,116446.0
2011-07-12,20268,20759,19906,20501,114545.0
2011-07-13,20629,20629,19414,19417,73009.0
2011-07-14,20010,20552,19441,20398,59991.0
2011-07-15,20654,20783,20138,20449,52821.0
2011-07-18,20630,20681,19881,20269,43975.0
2011-07-19,20397,20526,19338,19442,69362.0
2011-07-20,19440,19751,18923,19288,53953.0
2011-07-21,19027,19440,18743,18771,39911.0
2011-07-22,18794,19079,17427,17842,126651.0
2011-07-25,17839,18201,17323,17325,57142.0
2011-07-26,17556,17762,17194,17635,46769.0
2011-07-27,17839,18872,17736,18874,69596.0
2011-07-28,18639,20654,18563,20424,148279.0
2011-07-29,20500,20654,19854,20320,126796.0
2011-08-01,20139,20501,20114,20269,67925.0
2011-08-02,20501,20501,18952,19881,88626.0
2011-08-03,19828,19828,18848,19107,33029.0
2011-08-04,19105,20343,19105,19262,117660.0
2011-08-05,18512,18744,17790,18590,65379.0
2011-08-08,17815,19365,16317,17041,95166.0
2011-08-09,15233,17040,14484,15983,151708.0
2011-08-10,16162,17815,16162,17558,73919.0
2011-08-11,16783,18486,16292,18074,80504.0
2011-08-12,18589,18898,17556,17764,66223.0
2011-08-16,18072,18536,17632,18100,38089.0
2011-08-17,18461,18848,17763,17945,33665.0
2011-08-18,18331,18331,17015,17403,59714.0
2011-08-19,16292,17403,15853,16267,56963.0
2011-08-22,16394,16523,15878,16189,25787.0
2011-08-23,16266,16962,16266,16886,36794.0
2011-08-24,17117,17350,16524,16912,32044.0
2011-08-25,16988,17015,16524,16757,19243.0
2011-08-26,16756,16910,16445,16706,14974.0
2011-08-29,16782,17349,16549,17015,26436.0
2011-08-30,17532,17532,16575,16654,21228.0
2011-08-31,16677,17039,16290,16422,42277.0
2011-09-01,17169,17789,16524,17248,66592.0
2011-09-02,17299,17763,17117,17299,26728.0
2011-09-05,17297,17297,16781,16809,31652.0
2011-09-06,16213,17015,15904,16654,36680.0
2011-09-07,16653,16911,15362,15724,89424.0
2011-09-08,15412,15670,14741,15415,122701.0
2011-09-09,15492,15568,15233,15492,15819.0
2011-09-14,15362,15853,15208,15466,9573.0
2011-09-15,14949,15465,14819,15156,19713.0
2011-09-16,15491,16136,14974,15699,42478.0
2011-09-19,15516,15799,15412,15673,17920.0
2011-09-20,15492,15750,15233,15492,22863.0
2011-09-21,15723,15749,14974,15182,26491.0
2011-09-22,14975,15439,14459,14588,29471.0
2011-09-23,14535,14588,13297,14588,63858.0
2011-09-26,14252,14459,12419,12419,53289.0
2011-09-27,11876,13683,11876,12703,90062.0
2011-09-28,12663,13503,12057,12807,57848.0
2011-09-29,12650,13399,12134,13349,41608.0
2011-09-30,13555,13555,12857,13039,15802.0
2011-10-04,12198,12869,11966,12510,18133.0
2011-10-05,12791,12934,11617,12703,63087.0
2011-10-06,13218,13372,12379,12600,86638.0
2011-10-07,12792,12792,12379,12626,29549.0
2011-10-10,12703,12703,12174,12484,45690.0
2011-10-11,12702,12702,10895,10974,313420.0
2011-10-12,11049,11230,10299,10857,169210.0
2011-10-13,10972,12392,10920,12213,219457.0
2011-10-14,12237,12237,11101,11477,130356.0
2011-10-17,11797,11797,11230,11477,57123.0
2011-10-18,11153,11529,11102,11361,25614.0
2011-10-19,11489,11721,10585,11180,84547.0
2011-10-20,11178,11863,10586,10586,165935.0
2011-10-21,10637,11335,10637,10974,32381.0
2011-10-24,11049,11062,10714,10793,53724.0
2011-10-25,10791,11489,10597,11464,78122.0
2011-10-26,11334,11450,10973,11206,27576.0
2011-10-27,11515,11515,11063,11361,24874.0
2011-10-28,11617,12108,11281,11283,67854.0
2011-10-31,11360,11619,10973,11232,32933.0
2011-11-01,11102,11192,10766,10909,46292.0
2011-11-02,10844,10908,10586,10909,33706.0
2011-11-03,11206,11206,10651,10870,41721.0
2011-11-04,10869,11593,10869,11361,113650.0
2011-11-07,11372,13064,11372,12652,323750.0
2011-11-08,12805,13218,11980,12110,149376.0
2011-11-09,12275,12275,11876,11993,35334.0
2011-11-10,11371,11979,11255,11283,81173.0
2011-11-11,11321,12005,11321,11464,52024.0
2011-11-14,11748,12006,11658,11838,21885.0
2011-11-15,11979,12934,11617,12897,124082.0
2011-11-16,12910,13089,12303,12394,90682.0
2011-11-17,12522,12910,12006,12910,63445.0
2011-11-18,12845,12857,12444,12549,62387.0
2011-11-21,12766,12766,12044,12213,43911.0
2011-11-22,11773,12368,10392,10393,519883.0
2011-11-23,10547,10741,9360,10225,358386.0
2011-11-24,10274,11049,10159,10793,177017.0
2011-11-25,10624,11514,10546,10793,127618.0
2011-11-28,10818,11618,10818,11180,98822.0
2011-11-29,12379,12379,11644,12110,140830.0
2011-11-30,12109,12909,12030,12407,191765.0
2011-12-01,12780,13089,12393,12497,103276.0
2011-12-02,12239,12497,11464,11554,114818.0
2011-12-05,11631,12135,11554,11774,52469.0
2011-12-06,11798,13529,11798,13530,465956.0
2011-12-07,13864,13864,12845,13323,216603.0
2011-12-08,13271,13400,12677,12910,139653.0
2011-12-09,12909,13529,12637,12987,75411.0
2011-12-12,13272,13272,12174,12355,161179.0
2011-12-13,12134,12134,11398,11412,163745.0
2011-12-14,11515,11515,10328,10870,216847.0
2011-12-15,10482,10999,10482,10870,56077.0
2011-12-16,10869,11321,10791,10948,60185.0
2011-12-19,10947,10947,10069,10689,125091.0
2011-12-20,10714,10972,10714,10896,40804.0
2011-12-21,11232,11308,11024,11193,56597.0
2011-12-22,11038,11400,10870,10870,35761.0
2011-12-23,11205,11205,10675,10754,65991.0
2011-12-26,10754,10869,10586,10586,42565.0
2011-12-27,10585,10610,10299,10573,64034.0
2011-12-28,10791,10791,10378,10625,17682.0
2011-12-29,10507,10765,10327,10625,55854.0
2012-01-02,10790,10790,10585,10638,18706.0
2012-01-03,11050,11050,10637,10677,27765.0
2012-01-04,10895,11386,10741,11258,99851.0
2012-01-05,11463,11463,11049,11116,30606.0
2012-01-06,10973,11103,10715,10741,47067.0
2012-01-09,10740,11023,10495,10560,46668.0
2012-01-10,10559,11152,10559,11025,54602.0
2012-01-11,10919,11049,10689,10793,42731.0
2012-01-12,10790,11023,10624,10702,35460.0
2012-01-13,10522,10831,10482,10547,56175.0
2012-01-16,10546,10804,10274,10535,60009.0
2012-01-17,10533,10818,10378,10457,30598.0
2012-01-18,10700,10700,10338,10380,39625.0
2012-01-19,10431,10586,10236,10457,42748.0
2012-01-20,10198,10585,10198,10405,44450.0
2012-01-25,8894,10404,8894,10199,51074.0
2012-01-26,10328,10328,10069,10134,47883.0
2012-01-27,10275,10275,10005,10070,55638.0
2012-01-30,9977,10457,9977,10328,39078.0
2012-01-31,10585,10933,10338,10896,60450.0
2012-02-01,10919,11410,10919,11309,78521.0
2012-02-02,11436,11436,11166,11309,47732.0
2012-02-03,11436,11436,10947,11309,37871.0
2012-02-06,11307,11489,11076,11206,38008.0
2012-02-07,11206,11206,10715,10844,33339.0
2012-02-08,10843,11360,10689,10986,193765.0
2012-02-09,11024,11102,10791,10909,60384.0
2012-02-10,10921,11723,10856,11193,168345.0
2012-02-13,11321,12239,11257,11877,213748.0
2012-02-14,11876,11902,11360,11400,90970.0
2012-02-15,11410,11539,10972,11051,92105.0
2012-02-16,11128,11386,10844,11387,50684.0
2012-02-17,11411,11411,11102,11103,33779.0
2012-02-20,11153,11153,10496,10780,134028.0
2012-02-21,10662,10804,10533,10560,47265.0
2012-02-22,10457,10586,10275,10289,140447.0
2012-02-23,10404,10818,10404,10715,74536.0
2012-02-24,10818,10829,10338,10341,27860.0
2012-02-27,10507,10507,9940,9941,72493.0
2012-02-28,8456,8456,8456,8456,163394.0
2012-02-29,7190,8261,7190,7462,1383864.0
2012-03-02,7564,8520,7564,8004,231867.0
2012-03-05,8080,8378,7875,8288,143410.0
2012-03-06,8262,8364,7951,8198,134756.0
2012-03-07,8262,8262,7976,8172,47941.0
2012-03-08,8158,8223,8004,8198,124268.0
2012-03-09,8208,9423,8208,8534,136926.0
2012-03-12,8571,9242,8506,9076,125156.0
2012-03-13,9074,9501,8843,9192,129674.0
2012-03-14,9191,10560,9112,10560,449751.0
2012-03-15,10973,11063,9643,9786,348946.0
2012-03-16,9719,10714,9294,10367,191969.0
2012-03-19,0,0,0,10367,0.0
2012-03-20,0,0,0,10367,0.0
2012-03-21,0,0,0,10367,0.0
2012-03-22,0,0,0,10367,0.0
2012-03-23,0,0,0,10367,0.0
2012-03-26,0,0,0,10367,0.0
2012-03-27,0,0,0,10367,0.0
2012-03-28,0,0,0,10367,0.0
2012-03-29,0,0,0,10367,0.0
2012-03-30,0,0,0,10367,0.0
2012-04-02,0,0,0,10367,0.0
2012-04-03,0,0,0,10367,0.0
2012-04-04,0,0,0,10367,0.0
2012-04-05,0,0,0,10367,0.0
2012-04-06,0,0,0,10367,0.0
2012-04-09,0,0,0,10367,0.0
2012-04-10,0,0,0,10367,0.0
2012-04-12,0,0,0,10367,0.0
2012-04-13,0,0,0,10367,0.0
2012-04-16,0,0,0,10367,0.0
2012-04-17,0,0,0,10367,0.0
2012-04-18,0,0,0,10367,0.0
2012-04-19,0,0,0,10367,0.0
2012-04-20,0,0,0,10367,0.0
2012-04-23,0,0,0,10367,0.0
2012-04-24,0,0,0,10367,0.0
2012-04-25,0,0,0,10367,0.0
2012-04-26,0,0,0,10367,0.0
2012-04-27,0,0,0,10367,0.0
2012-04-30,0,0,0,10367,0.0
2012-05-02,0,0,0,10367,0.0
2012-05-03,0,0,0,10367,0.0
2012-05-04,0,0,0,10367,0.0
2012-05-07,0,0,0,10367,0.0
2012-05-08,0,0,0,10367,0.0
2012-05-09,0,0,0,10367,0.0
