날짜,시가,고가,저가,종가,거래량
2010-07-09,39900,40000,39100,39100,251.0
2010-07-12,39150,39950,38750,39950,1240.0
2010-07-13,39900,39900,39000,39000,3540.0
2010-07-14,39000,39200,38800,38900,815.0
2010-07-15,38900,39150,38800,39150,3192.0
2010-07-16,39150,39150,38550,38700,1112.0
2010-07-19,39000,39000,38050,38050,2746.0
2010-07-20,37850,37900,37500,37550,1563.0
2010-07-21,37400,38000,37350,37500,2050.0
2010-07-22,37300,37500,36500,36900,7752.0
2010-07-23,36900,36900,36500,36800,3233.0
2010-07-26,36550,37350,35900,37350,6950.0
2010-07-27,37650,37650,36750,37150,2481.0
2010-07-28,36800,36950,36650,36650,999.0
2010-07-29,36500,37250,36300,37250,4360.0
2010-07-30,37250,37600,36550,36600,4332.0
2010-08-02,37000,38900,37000,37400,1281.0
2010-08-03,37100,37350,36650,37200,3640.0
2010-08-04,36950,37650,36600,36850,3731.0
2010-08-05,36850,37000,36350,36350,4879.0
2010-08-06,36350,37000,36200,37000,3710.0
2010-08-09,37000,37350,37000,37000,630.0
2010-08-10,37000,37100,36700,37000,1442.0
2010-08-11,37000,37100,36700,37000,1284.0
2010-08-12,37000,37250,36850,36950,8273.0
2010-08-13,36900,37600,36900,37500,2400.0
2010-08-16,38000,38000,37450,37500,1050.0
2010-08-17,37500,37600,37500,37500,1250.0
2010-08-18,37500,37800,37500,37800,980.0
2010-08-19,37800,37850,37800,37850,1100.0
2010-08-20,37950,37950,37750,37850,2310.0
2010-08-23,37850,37900,37250,37500,1210.0
2010-08-24,37500,37500,37050,37350,520.0
2010-08-25,36200,37300,36200,36500,900.0
2010-08-26,37200,37200,36500,36500,410.0
2010-08-27,36300,36550,36150,36550,510.0
2010-08-30,36900,37300,36900,37300,900.0
2010-08-31,37300,38750,36950,38750,1860.0
2010-09-01,38750,38750,37200,37500,5190.0
2010-09-02,38250,38250,36650,37000,2640.0
2010-09-03,36650,36650,35400,35400,8265.0
2010-09-06,35400,36100,35400,36100,1770.0
2010-09-07,35750,36700,35550,36350,3030.0
2010-09-08,36100,36100,35500,35500,722.0
2010-09-09,35650,36200,35650,36200,810.0
2010-09-10,36000,36050,35800,35950,1812.0
2010-09-13,35600,36350,35400,36350,5500.0
2010-09-14,36350,36350,35700,35850,781.0
2010-09-15,35850,36350,35600,36150,1760.0
2010-09-16,36150,36350,35750,36100,3520.0
2010-09-17,35800,36100,35800,36100,658.0
2010-09-20,36100,37200,35850,36900,2502.0
2010-09-24,36900,36900,36900,36900,540.0
2010-09-27,37000,37100,36800,37000,1220.0
2010-09-28,37050,37050,35700,36750,9480.0
2010-09-29,37000,37000,36450,36800,990.0
2010-09-30,36850,36850,36200,36300,750.0
2010-10-01,36300,36300,35950,36050,4804.0
2010-10-04,36150,36250,36050,36250,1211.0
2010-10-05,36200,37500,36200,37200,6360.0
2010-10-06,37000,38100,37000,38000,5240.0
2010-10-07,38100,38900,37650,38750,5010.0
2010-10-08,39300,39950,39200,39500,3050.0
2010-10-11,39500,40500,39400,39800,707.0
2010-10-12,38900,39800,38900,39800,2367.0
2010-10-13,40400,40550,39750,40550,7061.0
2010-10-14,40150,40300,39500,39850,4380.0
2010-10-15,39950,40000,39800,39850,414.0
2010-10-18,39200,40950,39100,40350,2770.0
2010-10-19,40050,41450,40050,40800,4310.0
2010-10-20,41250,41400,40550,41000,2580.0
2010-10-21,41000,41000,40600,41000,470.0
2010-10-22,41000,41600,40700,40850,3470.0
2010-10-25,40500,40800,40200,40650,823.0
2010-10-26,40350,41450,40350,41100,2717.0
2010-10-27,41200,42000,40500,40950,4790.0
2010-10-28,40700,41150,39850,41050,1610.0
2010-10-29,40400,41000,40100,41000,1660.0
2010-11-01,41000,41000,40100,40100,2514.0
2010-11-02,40000,40000,39350,39850,4432.0
2010-11-03,39850,40750,39850,40350,9384.0
2010-11-04,39900,40200,39100,39400,1574.0
2010-11-05,39600,40250,39500,39600,1901.0
2010-11-08,41000,41300,40850,41200,10800.0
2010-11-09,40700,42550,40700,42000,6803.0
2010-11-10,42000,42450,41150,41650,6300.0
2010-11-11,41700,42000,41000,41200,4880.0
2010-11-12,41200,41750,39500,40000,3531.0
2010-11-15,40000,40550,39500,40300,1000.0
2010-11-16,40300,40450,38800,39800,2331.0
2010-11-17,39000,39950,39000,39050,1270.0
2010-11-18,39400,40000,39400,39800,1650.0
2010-11-19,41700,41700,40400,41500,1140.0
2010-11-22,41650,41650,38550,40250,2171.0
2010-11-23,40600,40600,39400,39950,1100.0
2010-11-24,39900,39900,38500,38500,2101.0
2010-11-25,38900,40200,38850,40000,3020.0
2010-11-26,39900,39900,38550,38750,1489.0
2010-11-29,39000,39000,38700,38800,70.0
2010-11-30,38150,38800,37900,38800,5593.0
2010-12-01,38400,39000,38400,39000,170.0
2010-12-02,39900,39950,39150,39150,1250.0
2010-12-03,39250,39250,37950,38000,2730.0
2010-12-06,38200,38200,37250,37250,8200.0
2010-12-07,37250,37250,36300,36800,17181.0
2010-12-08,36500,37100,36500,36750,20932.0
2010-12-09,36950,36950,36550,36750,85000.0
2010-12-10,36750,37950,36400,37900,3561.0
2010-12-13,38000,38650,37900,38400,1792.0
2010-12-14,38000,38600,38000,38600,1030.0
2010-12-15,38600,39000,38600,39000,88610.0
2010-12-16,39700,39900,39200,39400,4262.0
2010-12-17,39700,39750,39300,39700,858.0
2010-12-20,39450,39700,38100,38600,1760.0
2010-12-21,38700,38800,37600,38050,4216.0
2010-12-22,38150,40000,37550,39600,5490.0
2010-12-23,40400,40400,38700,39000,6489.0
2010-12-24,38750,39500,38200,39500,15650.0
2010-12-27,39750,40050,38250,38500,3101.0
2010-12-28,38850,39500,38850,39400,2361.0
2010-12-29,38500,39400,38350,39400,1860.0
2010-12-30,39000,39500,38900,39500,4118.0
2011-01-03,40300,40500,39500,39500,1670.0
2011-01-04,39050,39900,38400,39100,1976.0
2011-01-05,39450,39450,38150,38200,2130.0
2011-01-06,38200,38250,37200,37300,4262.0
2011-01-07,37300,38000,37000,37150,7158.0
2011-01-10,37100,37200,36800,36800,6130.0
2011-01-11,36800,36950,36200,36500,9719.0
2011-01-12,37000,37000,36250,36950,5720.0
2011-01-13,36900,36900,36150,36500,6510.0
2011-01-14,36300,36950,35900,36800,5050.0
2011-01-17,36850,37400,36850,37300,5760.0
2011-01-18,36800,37600,36800,37400,3940.0
2011-01-19,37400,37400,36850,37300,2940.0
2011-01-20,37000,37250,36900,37200,1330.0
2011-01-21,37200,37300,36250,36800,5425.0
2011-01-24,36800,37900,36800,37400,12150.0
2011-01-25,37800,37900,36900,37200,3560.0
2011-01-26,37250,37250,36650,36650,3301.0
2011-01-27,37100,37100,36350,36650,4580.0
2011-01-28,37000,37000,36650,36700,1360.0
2011-01-31,36700,36750,36000,36000,2680.0
2011-02-01,36200,36250,35600,35900,4300.0
2011-02-07,36400,36750,36000,36350,3150.0
2011-02-08,36350,37400,36200,36700,2240.0
2011-02-09,36700,36700,36550,36700,1700.0
2011-02-10,37100,37100,36500,37100,3050.0
2011-02-11,37150,37500,36750,37100,2050.0
2011-02-14,37100,37400,36700,37400,2920.0
2011-02-15,37400,37450,36700,37450,2350.0
2011-02-16,37700,37700,36800,37400,1201.0
2011-02-17,37350,37350,36250,36250,2170.0
2011-02-18,36300,36600,35650,36150,3160.0
2011-02-21,36150,36400,35650,35650,3360.0
2011-02-22,35150,35950,35150,35600,1380.0
2011-02-23,35500,36200,35300,35600,2180.0
2011-02-24,36050,36400,35650,36350,2210.0
2011-02-25,35950,35950,35500,35950,1430.0
2011-02-28,36150,37100,36100,37100,1220.0
2011-03-02,36800,37000,36300,36900,942.0
2011-03-03,36500,37550,36150,37550,1361.0
2011-03-04,37550,37550,37300,37450,1380.0
2011-03-07,36700,37850,36700,37700,1800.0
2011-03-08,38000,38000,37200,38000,4570.0
2011-03-09,37550,37800,37100,37450,26360.0
2011-03-10,37450,38100,37100,37350,23930.0
2011-03-11,37200,37700,37000,37700,1760.0
2011-03-14,38500,38900,37800,37850,4954.0
2011-03-15,37850,37850,36900,37350,1350.0
2011-03-16,37700,38500,37300,38150,3486.0
2011-03-17,37900,37900,36800,37600,1740.0
2011-03-18,37250,37750,37250,37600,1420.0
2011-03-21,37400,37400,37000,37350,861.0
2011-03-22,37450,37500,37200,37500,1950.0
2011-03-23,37500,38200,37200,37200,7422.0
2011-03-24,37000,37500,37000,37200,3521.0
2011-03-25,37200,37400,37100,37200,490.0
2011-03-28,37900,37900,36700,37050,2021.0
2011-03-29,37200,37250,36850,37000,1200.0
2011-03-30,37000,38300,37000,37650,3640.0
2011-03-31,37550,38900,37450,37700,8722.0
2011-04-01,37700,38700,37550,38250,1853.0
2011-04-04,38250,38350,37700,38250,2321.0
2011-04-05,38800,39450,38500,39400,3033.0
2011-04-06,39400,43000,39400,42700,16910.0
2011-04-07,43050,43050,40300,42950,4560.0
2011-04-08,42550,43900,41500,43700,11500.0
2011-04-11,42600,43700,42600,43200,3220.0
2011-04-12,43450,43450,41450,42050,6770.0
2011-04-13,42450,42450,41350,42050,6050.0
2011-04-14,42100,45000,42100,45000,7583.0
2011-04-15,45900,46950,45000,45900,4950.0
2011-04-18,45900,48000,43850,45400,17816.0
2011-04-19,44550,45800,44550,45700,2200.0
2011-04-20,46000,48000,45850,47850,4500.0
2011-04-21,49300,55000,49250,54200,88546.0
2011-04-22,54500,55500,50000,52000,18605.0
2011-04-25,53800,59800,52300,58700,56530.0
2011-04-26,58200,62700,57100,60300,34028.0
2011-04-27,60300,61800,57700,58700,8756.0
2011-04-28,57100,60600,56000,60000,14256.0
2011-04-29,61700,61700,57400,61100,14129.0
2011-05-02,61100,62200,58400,58800,9084.0
2011-05-03,58100,60000,56100,56300,8243.0
2011-05-04,56600,59900,56100,56700,11199.0
2011-05-06,55000,59000,53500,58200,7994.0
2011-05-09,58000,59000,56600,57500,3612.0
2011-05-11,58400,58400,56300,56500,2350.0
2011-05-12,54900,60900,54900,59200,9855.0
2011-05-13,58700,60500,58700,59000,5400.0
2011-05-16,60000,62400,59700,60400,24645.0
2011-05-17,60400,62000,59600,60900,15424.0
2011-05-18,62000,62000,60000,61700,15022.0
2011-05-19,62500,70000,62000,66500,38691.0
2011-05-20,67500,68600,65900,68000,25335.0
2011-05-23,68900,68900,65700,65900,9257.0
2011-05-24,64500,66000,63600,64400,6887.0
2011-05-25,64600,66800,64100,65400,9896.0
2011-05-26,65400,67700,64000,66100,7568.0
2011-05-27,67400,67400,63000,64300,6995.0
2011-05-30,64300,65600,63900,64500,5475.0
2011-05-31,64400,64800,62300,64000,9467.0
2011-06-01,64500,64500,61900,62300,15487.0
2011-06-02,61500,61500,60000,60900,7806.0
2011-06-03,61300,62000,60200,60500,3519.0
2011-06-07,59200,61500,58000,58000,7611.0
2011-06-08,57600,60200,57500,59700,4314.0
2011-06-09,60400,61500,59600,60400,3850.0
2011-06-10,61200,62700,60900,61100,5672.0
2011-06-13,62000,62000,59100,59900,2465.0
2011-06-14,59300,61800,58700,60800,2543.0
2011-06-15,60300,61000,58900,61000,15013.0
2011-06-16,58400,60700,58400,59600,2314.0
2011-06-17,59200,61200,58200,60000,3259.0
2011-06-20,60700,60800,58700,60200,3403.0
2011-06-21,60900,60900,59300,60200,4579.0
2011-06-22,61000,61800,60300,61000,3997.0
2011-06-23,60100,62000,60100,60900,3224.0
2011-06-24,60300,64000,60000,62400,7366.0
2011-06-27,63200,63200,61800,62400,4098.0
2011-06-28,63000,63000,61000,61300,4532.0
2011-06-29,62500,62500,60700,61400,1927.0
2011-06-30,61400,62800,61000,62600,2907.0
2011-07-01,62600,63000,61700,62600,7203.0
2011-07-04,63300,63300,61700,62500,4441.0
2011-07-05,62500,64700,62200,64500,7232.0
2011-07-06,63600,66500,63600,66400,6261.0
2011-07-07,65700,67500,65700,66700,3350.0
2011-07-08,66800,67500,65000,66500,2485.0
2011-07-11,67000,67100,65200,66400,6105.0
2011-07-12,66400,67000,65300,66200,7592.0
2011-07-13,65800,68000,65400,66400,7628.0
2011-07-14,66100,68900,66100,68200,8019.0
2011-07-15,68700,69500,67800,68400,4741.0
2011-07-18,68800,69600,67400,67700,3541.0
2011-07-19,68200,69300,67700,68900,12083.0
2011-07-20,68900,71900,68900,69700,13406.0
2011-07-21,70100,71000,67700,68200,6181.0
2011-07-22,70000,70000,67200,68900,4236.0
2011-07-25,69400,69900,67300,68800,12313.0
2011-07-26,68800,69300,68000,69300,32230.0
2011-07-27,68600,71700,67700,71400,61821.0
2011-07-28,71300,73700,70900,71700,18854.0
2011-07-29,73200,75700,72100,74900,28301.0
2011-08-01,75600,75800,74100,75200,15970.0
2011-08-02,74600,74600,72000,73000,23434.0
2011-08-03,70600,72500,69200,71300,12332.0
2011-08-04,71100,71300,65000,65400,20673.0
2011-08-05,61500,64500,55600,60000,26729.0
2011-08-08,58500,61800,52000,55900,25539.0
2011-08-09,55000,57000,48000,56900,30642.0
2011-08-10,61300,61300,57300,57300,19401.0
2011-08-11,54100,59800,54100,58800,8418.0
2011-08-12,59500,67000,59500,61900,20726.0
2011-08-16,64400,65400,62800,63800,22557.0
2011-08-17,63600,67500,63300,67100,17591.0
2011-08-18,66600,68400,65800,68400,22273.0
2011-08-19,63700,66100,62700,64500,20441.0
2011-08-22,62400,64400,58600,58900,14480.0
2011-08-23,59300,60300,57600,58600,24427.0
2011-08-24,59700,60300,57000,58800,12756.0
2011-08-25,60300,60300,58000,58800,6459.0
2011-08-26,58800,59600,57000,59400,22736.0
2011-08-29,60400,61100,59400,60400,9355.0
2011-08-30,60600,61600,59400,59400,7043.0
2011-08-31,59500,60600,58000,59200,9218.0
2011-09-01,58500,60700,58500,58500,12327.0
2011-09-02,58500,58900,57600,58000,9528.0
2011-09-05,57500,58000,56100,56200,5808.0
2011-09-06,54500,54500,51200,52000,24393.0
2011-09-07,52500,55100,52300,54600,14541.0
2011-09-08,56800,56800,52700,53700,17436.0
2011-09-09,52600,54100,52000,53500,6823.0
2011-09-14,52600,53200,50000,50000,8819.0
2011-09-15,50600,51800,48950,48950,3936.0
2011-09-16,51200,51200,50000,50600,5099.0
2011-09-19,51100,51200,49700,50000,4121.0
2011-09-20,49650,50900,49200,50400,2560.0
2011-09-21,50300,52800,50300,52400,5456.0
2011-09-22,51300,51500,50000,50500,4048.0
2011-09-23,47600,50200,46800,47000,6579.0
2011-09-26,46950,48100,43000,43100,7298.0
2011-09-27,45650,47500,43750,47500,7845.0
2011-09-28,47500,48800,46500,46500,1374.0
2011-09-29,46500,49000,45100,48800,2581.0
2011-09-30,48800,48800,47000,48500,5298.0
2011-10-04,45400,46300,44800,46250,3270.0
2011-10-05,48600,48600,42400,46200,3970.0
2011-10-06,46300,48000,45000,48000,7064.0
2011-10-07,49150,49300,47600,49000,2190.0
2011-10-10,47800,49800,47800,49550,1791.0
2011-10-11,49700,51000,48650,49000,4280.0
2011-10-12,48550,50300,47800,49400,2866.0
2011-10-13,50200,50200,48700,49750,4372.0
2011-10-14,48950,49250,48000,48800,4398.0
2011-10-17,48900,50000,48900,50000,3803.0
2011-10-18,48200,49450,48200,48350,5484.0
2011-10-19,48400,49300,47350,47500,3760.0
2011-10-20,48300,48450,45650,45650,6204.0
2011-10-21,46000,47950,46000,47400,4532.0
2011-10-24,47550,49300,46000,48400,5011.0
2011-10-25,49500,49500,48400,49000,12312.0
2011-10-26,48900,54000,48000,51900,15487.0
2011-10-27,53400,56000,52700,54600,24077.0
2011-10-28,56000,56000,53100,53100,6798.0
2011-10-31,53100,54800,50500,52200,6707.0
2011-11-01,50800,58000,50800,55100,10472.0
2011-11-02,54500,55800,51900,54800,6923.0
2011-11-03,54600,55800,53000,54500,5564.0
2011-11-04,57000,57000,54200,55000,4318.0
2011-11-07,55500,55500,53500,54200,3489.0
2011-11-08,54200,54200,53000,53100,6041.0
2011-11-09,54300,54300,52500,53500,5151.0
2011-11-10,52300,52300,49450,50900,11779.0
2011-11-11,51000,53600,50900,52900,18883.0
2011-11-14,54400,56400,53700,55200,11659.0
2011-11-15,54400,56000,54400,55000,6916.0
2011-11-16,55600,55700,53500,53500,7289.0
2011-11-17,53500,54100,52900,53100,5356.0
2011-11-18,52700,53100,51900,52600,2717.0
2011-11-21,51000,53300,51000,52500,3993.0
2011-11-22,52500,52600,51000,52200,5275.0
2011-11-23,51800,52700,51000,51100,4176.0
2011-11-24,50100,51500,49600,50400,5983.0
2011-11-25,50800,52500,49150,49550,3916.0
2011-11-28,49750,50900,49700,50000,2380.0
2011-11-29,50500,51200,49400,49450,7174.0
2011-11-30,49450,49450,48650,48700,3763.0
2011-12-01,50200,50400,49100,50300,9444.0
2011-12-02,49800,50700,49550,49950,4218.0
2011-12-05,49950,50100,49450,50100,5771.0
2011-12-06,50100,50400,49600,49900,5297.0
2011-12-07,49900,51300,49500,51000,3193.0
2011-12-08,51300,53000,51100,51800,10105.0
2011-12-09,51900,51900,50200,50200,2515.0
2011-12-12,51200,51800,50300,51500,4118.0
2011-12-13,51300,51300,50500,50900,2761.0
2011-12-14,50900,51400,49850,50400,2923.0
2011-12-15,50100,50100,47350,47600,9161.0
2011-12-16,48400,48600,45750,45850,8297.0
2011-12-19,46100,46200,42300,44900,6467.0
2011-12-20,43300,45800,43300,44800,10329.0
2011-12-21,46200,46200,44300,45000,11230.0
2011-12-22,45300,45300,43900,44150,5113.0
2011-12-23,44150,45050,43000,44800,6945.0
2011-12-26,44950,45900,44750,45050,6188.0
2011-12-27,45100,45700,44650,45000,7637.0
2011-12-28,44150,45300,43750,44150,6433.0
2011-12-29,44150,45500,44150,44850,3413.0
2012-01-02,44850,45750,44700,45100,2650.0
2012-01-03,45000,46150,45000,45500,8421.0
2012-01-04,45500,45800,45000,45100,11782.0
2012-01-05,45150,45600,45150,45500,2743.0
2012-01-06,45500,46000,45100,45700,2942.0
2012-01-09,45450,45450,44750,45150,1726.0
2012-01-10,45200,46150,45200,45650,2892.0
2012-01-11,45600,45800,45250,45550,1795.0
2012-01-12,45500,46150,45400,45850,2030.0
2012-01-13,45600,46850,45600,46350,2684.0
2012-01-16,45650,46400,44600,45300,2682.0
2012-01-17,45300,46000,45100,45200,3576.0
2012-01-18,45300,45800,44750,45150,4060.0
2012-01-19,45650,45650,44800,44850,6580.0
2012-01-20,44850,45250,43550,44700,5922.0
2012-01-25,44300,44850,43650,43900,4823.0
2012-01-26,43550,44350,43550,44300,3295.0
2012-01-27,43850,45200,43850,45050,3823.0
2012-01-30,45550,45650,44650,45000,2983.0
2012-01-31,44750,45500,44700,45150,2510.0
2012-02-01,45150,45500,45150,45150,2164.0
2012-02-02,45300,48000,45150,48000,15306.0
2012-02-03,47800,48500,47600,48150,7303.0
2012-02-06,48500,49550,48400,48600,6336.0
2012-02-07,48600,48600,47800,48250,2832.0
2012-02-08,48400,49200,48200,48950,2955.0
2012-02-09,49000,49500,48200,48500,3021.0
2012-02-10,48250,49000,47850,48600,9366.0
2012-02-13,48400,48900,47900,47900,2193.0
2012-02-14,47950,48350,47500,47500,4120.0
2012-02-15,47600,48400,47600,48200,4764.0
2012-02-16,47700,48500,47700,47800,4296.0
2012-02-17,48000,49700,48000,49650,8335.0
2012-02-20,50500,51000,49750,50700,6819.0
2012-02-21,50700,51200,49900,50700,6878.0
2012-02-22,51000,51000,49900,50300,3936.0
2012-02-23,50100,51800,49450,51800,10515.0
2012-02-24,52200,55000,51800,54200,14010.0
2012-02-27,55700,55700,52600,53000,11085.0
2012-02-28,53600,55500,52400,54700,9917.0
2012-02-29,54000,55700,53600,55600,13032.0
2012-03-02,55900,58400,55600,58300,17413.0
2012-03-05,59000,59700,57500,58500,6285.0
2012-03-06,58400,58500,54900,55900,10779.0
2012-03-07,55000,57500,54800,57500,7849.0
2012-03-08,58000,58300,56200,57500,8858.0
2012-03-09,58000,58000,55400,55600,11299.0
2012-03-12,54800,56600,54100,55800,7563.0
2012-03-13,56400,56400,55300,55400,8585.0
2012-03-14,56500,56500,54600,55700,14507.0
2012-03-15,55900,55900,54900,55200,12184.0
2012-03-16,55700,56500,55100,56000,8487.0
2012-03-19,56800,56800,55600,56000,7341.0
2012-03-20,56000,56000,55500,55600,6762.0
2012-03-21,55600,55800,54500,55300,5154.0
2012-03-22,55700,55700,54300,54600,4542.0
2012-03-23,54600,56800,54000,56400,4729.0
2012-03-26,56100,57300,52100,55800,21381.0
2012-03-27,55400,56000,55300,55800,2754.0
2012-03-28,55900,57500,55800,57200,14353.0
2012-03-29,57300,58600,55800,58100,18015.0
2012-03-30,58500,58500,57000,57000,4026.0
2012-04-02,57000,57000,54200,54400,11871.0
2012-04-03,54300,55000,53000,53500,6574.0
2012-04-04,52700,53300,50000,51900,22278.0
2012-04-05,51000,51900,50000,51600,22022.0
2012-04-06,51500,53500,51100,51100,12624.0
2012-04-09,50100,51700,49900,51600,15690.0
2012-04-10,51600,52300,51200,51400,9242.0
2012-04-12,51000,51800,50200,51800,10319.0
2012-04-13,52800,53200,52300,53200,4233.0
2012-04-16,53000,55100,52300,54600,4725.0
2012-04-17,55100,55500,54300,54800,3692.0
2012-04-18,55500,55700,54100,54900,5638.0
2012-04-19,54900,54900,53100,53900,3804.0
2012-04-20,52800,53600,52600,52700,5719.0
2012-04-23,53400,53500,52100,52400,739.0
2012-04-24,51300,53500,51300,51600,1910.0
2012-04-25,51900,53600,51300,53500,4388.0
2012-04-26,53200,53400,51700,51700,2177.0
2012-04-27,51500,52500,51500,51700,1528.0
2012-04-30,51500,52700,50500,51700,2223.0
2012-05-02,52600,52600,51400,52100,3299.0
2012-05-03,52900,52900,51700,51800,2091.0
