날짜,시가,고가,저가,종가,거래량
2010-01-04,18670,19208,18491,19219,1200183.0
2010-01-05,19483,20021,18945,19399,1895746.0
2010-01-06,19385,22266,19026,21824,12359509.0
2010-01-07,21817,21912,20382,20656,4594357.0
2010-01-08,21010,21368,20471,20746,1930192.0
2010-01-11,20920,21997,20656,20836,2617514.0
2010-01-12,21009,21009,19838,20387,1701891.0
2010-01-13,20475,20475,19567,19938,1519544.0
2010-01-14,19937,20834,19937,20118,1416268.0
2010-01-15,20474,23070,20474,23081,10345848.0
2010-01-18,24876,26132,23968,24878,15956243.0
2010-01-19,24153,24427,23171,24429,6444377.0
2010-01-20,24420,27744,24061,26404,11691273.0
2010-01-21,25774,26037,24602,25237,3581112.0
2010-01-22,22895,23708,21734,22992,7272247.0
2010-01-25,23349,24151,21734,22093,5130967.0
2010-01-26,22087,22266,21095,21285,2943707.0
2010-01-27,21552,21815,19747,20118,2614674.0
2010-01-28,20195,20469,19203,20028,2076992.0
2010-01-29,19483,19567,18765,19219,1866962.0
2010-02-01,19120,19837,18761,19848,1213992.0
2010-02-02,20735,20914,19933,20207,2023232.0
2010-02-03,20476,20656,20022,20297,1436109.0
2010-02-04,20199,23249,19661,22542,18008504.0
2010-02-05,20478,24247,20478,22273,10197351.0
2010-02-08,23254,24426,22093,22992,5837067.0
2010-02-09,22987,26038,22449,24518,12703395.0
2010-02-10,24780,24959,22711,23081,4748048.0
2010-02-11,23346,24327,22807,23979,4250925.0
2010-02-12,23788,24062,22986,23800,2552693.0
2010-02-16,23888,25239,23888,23890,3216779.0
2010-02-17,24063,24781,23251,23979,3864605.0
2010-02-18,24150,26314,24065,25955,9682314.0
2010-02-19,26576,29817,25954,29817,25859495.0
2010-02-22,32056,32868,29448,31074,21266247.0
2010-02-23,30536,32330,30261,32332,12643727.0
2010-02-24,30539,31341,28374,29548,11097403.0
2010-02-25,29625,29994,26849,28380,9060552.0
2010-02-26,28549,29815,27747,29458,8039802.0
2010-03-02,28642,28726,25856,26943,8190058.0
2010-03-03,26757,28013,26398,27213,3420582.0
2010-03-04,27290,27290,26034,26404,2708917.0
2010-03-05,26572,28102,26572,26764,10191400.0
2010-03-08,25316,26033,24683,25506,6032865.0
2010-03-09,25853,26032,25051,25327,2892118.0
2010-03-10,25055,25140,24422,24698,2946198.0
2010-03-11,24606,24690,23255,23890,3911176.0
2010-03-12,23888,25240,23709,24249,5074016.0
2010-03-15,24068,24332,23255,23530,2754233.0
2010-03-16,23525,24686,23250,24698,2980958.0
2010-03-17,24681,26306,24143,25147,10641945.0
2010-03-18,25140,25774,24781,25237,2489202.0
2010-03-19,25494,25673,25051,25327,2394930.0
2010-03-22,24961,25056,23789,24159,2201382.0
2010-03-23,24512,24512,23076,23710,2857600.0
2010-03-24,23879,23879,20196,20207,6099640.0
2010-03-25,19663,21912,17869,21375,6480585.0
2010-03-26,21812,21812,20556,21285,1883138.0
2010-03-29,20650,21452,19563,20926,1438019.0
2010-03-30,20830,21727,20830,21106,1143972.0
2010-03-31,21458,21458,20561,20656,1066857.0
2010-04-01,20739,20919,20116,20477,1261036.0
2010-04-02,20474,20559,19482,19579,2497102.0
2010-04-05,19387,20021,17593,18860,2045014.0
2010-04-06,19308,19667,18590,19669,1391192.0
2010-04-07,19204,20376,19204,20207,1131048.0
2010-04-08,20559,20559,19937,20118,813071.0
2010-04-09,19933,20376,19838,20207,783443.0
2010-04-12,20201,20655,20116,20477,875624.0
2010-04-13,20475,20654,19936,19938,676092.0
2010-04-14,19936,20116,18849,19579,1051671.0
2010-04-15,19572,20026,19213,19489,771486.0
2010-04-16,19208,19567,18490,18860,1612052.0
2010-04-19,18670,21372,18491,20118,3717294.0
2010-04-20,20116,20654,19303,20118,1581436.0
2010-04-21,20113,21189,19838,20746,1900804.0
2010-04-22,20651,22625,20377,21824,4376745.0
2010-04-23,21997,22989,20741,20836,2181273.0
2010-04-26,21273,21368,20471,21106,1152543.0
2010-04-27,20831,21907,20556,21285,2044208.0
2010-04-28,20830,21453,20292,20746,1198755.0
2010-04-29,20831,22625,20736,21285,3454984.0
2010-04-30,21461,24427,21376,24429,7863949.0
2010-05-03,25235,25594,23609,24698,14793278.0
2010-05-04,24786,25420,23973,24788,6062384.0
2010-05-06,24244,26577,24065,25057,11321765.0
2010-05-07,23881,24599,22351,22363,5342478.0
2010-05-10,21194,21912,20476,21375,6816447.0
2010-05-11,21731,24507,21278,24518,14858393.0
2010-05-12,24512,25061,23076,23530,10732551.0
2010-05-13,23887,24246,22452,22812,4815426.0
2010-05-14,22985,23165,22088,22542,3348245.0
2010-05-17,22265,22265,20735,20746,3299050.0
2010-05-18,20914,21811,20471,20926,3190853.0
2010-05-19,20469,20733,19741,20028,2099010.0
2010-05-20,20021,20380,17594,19219,2139056.0
2010-05-24,19033,19751,18854,19489,1210686.0
2010-05-25,19302,19482,17413,18321,2241098.0
2010-05-26,18316,19213,18137,18770,1300005.0
2010-05-27,18766,21553,18492,21555,4345129.0
2010-05-28,22265,22265,20376,20387,3967262.0
2010-05-31,20382,21099,20202,20656,1598866.0
2010-06-01,20656,21015,20297,20656,1228217.0
2010-06-03,21010,21369,20736,21285,1818448.0
2010-06-04,21368,21452,20650,20926,1209124.0
2010-06-07,19662,20116,19483,19938,1338104.0
2010-06-08,19842,20654,19662,20118,1339266.0
2010-06-09,20381,20476,19388,19758,1418168.0
2010-06-10,19662,20380,19662,20118,1285710.0
2010-06-11,20378,23069,20294,22183,23608818.0
2010-06-14,21638,22356,21015,21195,5415499.0
2010-06-15,21009,21547,20830,21106,1527596.0
2010-06-16,21373,21637,20919,21016,2229881.0
2010-06-17,21093,21188,20470,20567,1635510.0
2010-06-18,20650,20829,20112,20207,1165670.0
2010-06-21,20382,21015,20297,20656,1319323.0
2010-06-22,20831,22350,20831,21285,5131302.0
2010-06-23,21457,21457,20380,20477,1463994.0
2010-06-24,20736,21274,20293,21285,1545351.0
2010-06-25,21369,21812,20915,21285,2751311.0
2010-06-28,21458,21458,20741,20836,1360759.0
2010-06-29,20829,21009,20112,20207,1703165.0
2010-06-30,19658,20196,19204,19848,1644130.0
2010-07-01,19747,20022,19483,19758,881263.0
2010-07-02,19742,20734,19563,19848,1663609.0
2010-07-05,19837,21272,19837,20567,3636696.0
2010-07-06,20471,20650,19933,20207,913831.0
2010-07-07,20381,21194,20022,21016,2297177.0
2010-07-08,21014,21278,20475,20477,1177096.0
2010-07-09,20656,20835,19938,20297,1601373.0
2010-07-12,20292,20830,20018,20746,1836577.0
2010-07-13,20477,20920,20382,20656,1513808.0
2010-07-14,20829,20829,20470,20567,1054072.0
2010-07-15,20656,21733,20561,21195,2957729.0
2010-07-16,21009,21189,20376,20387,1382756.0
2010-07-19,20197,21812,20113,20746,3650046.0
2010-07-20,20830,21094,20556,20746,1100037.0
2010-07-21,20834,21014,20475,20477,1047239.0
2010-07-22,20735,21991,20556,20746,5547076.0
2010-07-23,20830,21189,20471,20746,1628262.0
2010-07-26,20740,20740,20477,20656,1034796.0
2010-07-27,20651,21189,20651,20746,1235150.0
2010-07-28,20740,21015,20477,20656,1476524.0
2010-07-29,20656,20740,20297,20297,1093845.0
2010-07-30,20112,20376,20017,20207,914727.0
2010-08-02,20834,21457,20475,20477,3449142.0
2010-08-03,20835,20835,20202,20297,1082330.0
2010-08-04,20291,20471,20017,20207,1180455.0
2010-08-05,20201,20380,19842,20118,969038.0
2010-08-06,20021,20200,19662,19938,1058927.0
2010-08-09,19933,21632,19838,21465,8853622.0
2010-08-10,21194,21194,20202,20297,3220861.0
2010-08-11,20292,21009,20017,20387,2986052.0
2010-08-12,20113,21453,19934,21285,5513535.0
2010-08-13,22444,23162,20734,20926,8171058.0
2010-08-16,21015,21015,20382,20836,2004048.0
2010-08-17,20915,22625,20651,21285,5506932.0
2010-08-18,21452,21727,21093,21106,1633534.0
2010-08-19,21454,22805,21095,22363,7091147.0
2010-08-20,22272,23708,22093,22812,6288059.0
2010-08-23,23709,23793,22357,22632,3856774.0
2010-08-24,22631,23170,21555,22093,2791510.0
2010-08-25,21638,22809,21194,21555,3268163.0
2010-08-26,21910,22090,18311,19219,5067441.0
2010-08-27,19563,20016,19299,19848,3159862.0
2010-08-30,20471,20471,19933,20207,1224337.0
2010-08-31,19937,20380,19842,20118,1072059.0
2010-09-01,20375,20375,19836,20028,990100.0
2010-09-02,20117,20117,19663,19758,1319962.0
2010-09-03,19751,20026,19392,19489,1249256.0
2010-09-06,19563,20016,19478,19848,1039559.0
2010-09-07,19751,19846,19392,19489,1181152.0
2010-09-08,19208,19662,19208,19219,741304.0
2010-09-09,19304,19483,18945,19399,1082434.0
2010-09-10,19572,19572,19033,19130,883743.0
2010-09-13,19128,19212,18494,18591,1622344.0
2010-09-14,18675,18854,18411,18770,1126481.0
2010-09-15,18849,18849,18226,18501,1535694.0
2010-09-16,18585,18669,18226,18321,829284.0
2010-09-17,18226,18490,18131,18321,846359.0
2010-09-20,18226,18490,18131,18321,614569.0
2010-09-24,18230,18494,18230,18232,519232.0
2010-09-27,18316,19752,18137,18950,4979603.0
2010-09-28,18855,19572,18496,18950,2496406.0
2010-09-29,19387,19482,18848,19040,1130403.0
2010-09-30,19033,19128,18494,18591,1061786.0
2010-10-01,18494,18769,18315,18591,684264.0
2010-10-04,18764,18764,18405,18681,723696.0
2010-10-05,18669,18764,18226,18501,800791.0
2010-10-06,18489,18848,18225,18681,1293784.0
2010-10-07,18674,19392,18315,19130,2262021.0
2010-10-08,19123,20115,18943,19040,5265013.0
2010-10-11,19388,20116,19029,19399,2977465.0
2010-10-12,19388,19567,18850,19219,1183345.0
2010-10-13,19563,20555,19384,20207,5719525.0
2010-10-14,20112,21368,19658,20207,5119927.0
2010-10-15,20196,21368,20112,20926,4345430.0
2010-10-18,21194,21817,20656,21555,4269697.0
2010-10-19,21553,21553,20835,21016,1576128.0
2010-10-20,20836,22536,20298,21734,6529514.0
2010-10-21,21813,22625,21454,21644,4375926.0
2010-10-22,21727,21907,20651,20746,3138815.0
2010-10-25,20915,21548,20736,21285,2509240.0
2010-10-26,21276,23344,21096,22542,11177370.0
2010-10-27,22536,22810,21639,21734,3664317.0
2010-10-28,22356,22631,21554,21734,2981970.0
2010-10-29,21727,21906,20830,21106,2196473.0
2010-11-01,21099,21279,20561,20836,1906273.0
2010-11-02,21010,22087,20556,21285,3470359.0
2010-11-03,21459,21733,21100,21195,1792722.0
2010-11-04,21368,21453,20471,20746,2309992.0
2010-11-05,20834,20918,19841,19938,2347264.0
2010-11-08,19393,19668,17957,19309,1826687.0
2010-11-09,19213,19667,19129,19669,897508.0
2010-11-10,19483,19842,19209,19399,910963.0
2010-11-11,19308,19392,19033,19130,873185.0
2010-11-12,19034,19308,18136,18411,2024108.0
2010-11-15,18310,18848,18310,18681,677081.0
2010-11-16,18944,19029,18490,18860,842334.0
2010-11-17,18490,19303,18406,18860,866232.0
2010-11-18,18764,19122,18669,18681,1108604.0
2010-11-19,18669,19302,18585,19040,800379.0
2010-11-22,19393,19572,18855,18950,931985.0
2010-11-23,18853,19212,18494,18591,1146126.0
2010-11-24,17512,18314,16699,18052,2021490.0
2010-11-25,18232,19129,18137,18770,1724279.0
2010-11-26,18764,18943,17824,17962,1333817.0
2010-11-29,17950,18309,17338,18142,930381.0
2010-11-30,18230,18230,17892,18052,797804.0
2010-12-01,18051,18494,17892,18232,1097248.0
2010-12-02,18309,18489,18045,18142,595129.0
2010-12-03,18314,18314,17818,17818,868461.0
2010-12-06,17904,17946,17155,17262,1235378.0
2010-12-07,17260,17387,16933,17082,1353643.0
2010-12-08,17258,17258,16751,16795,927557.0
2010-12-09,16787,17357,16787,16956,1019389.0
2010-12-10,17182,17224,16949,16992,357897.0
2010-12-13,16976,17325,16976,17316,406828.0
2010-12-14,17402,17413,17044,17172,508749.0
2010-12-15,17333,17333,16879,16974,965093.0
2010-12-16,17042,17095,16842,16884,657729.0
2010-12-17,16874,17054,16801,16813,549373.0
2010-12-20,16514,16588,15026,15735,1210401.0
2010-12-21,15619,16157,15081,15304,2003951.0
2010-12-22,15352,16175,15257,15322,2032129.0
2010-12-23,15313,15513,15292,15304,509564.0
2010-12-24,15295,15422,13554,13723,2972240.0
2010-12-27,13126,13442,12820,13328,1958885.0
2010-12-28,13450,13682,13239,13346,797596.0
2010-12-29,13338,13602,12873,13148,1184982.0
2010-12-30,13287,13393,13013,13256,826071.0
2011-01-03,13472,14696,13345,14190,1877386.0
2011-01-04,14420,14420,13807,13957,879953.0
2011-01-05,14011,14085,13504,13525,897994.0
2011-01-06,13649,14008,13343,13777,1319890.0
2011-01-07,13807,14113,13522,14082,952207.0
2011-01-10,14063,14242,13852,13885,883676.0
2011-01-11,13904,13904,13556,13651,637495.0
2011-01-12,13649,15697,13544,15699,7570856.0
2011-01-13,16442,17761,15713,15914,11715352.0
2011-01-14,15263,15443,14271,14442,4879798.0
2011-01-17,14469,14722,14162,14460,1340389.0
2011-01-18,14383,14520,14362,14406,701920.0
2011-01-19,14392,14572,14181,14352,1044423.0
2011-01-20,14366,15137,14366,14567,1907931.0
2011-01-21,14697,14697,14286,14298,841753.0
2011-01-24,14221,14369,13957,14010,733037.0
2011-01-25,14005,14078,13646,13795,798744.0
2011-01-26,14029,14029,13723,13777,595084.0
2011-01-27,13731,13974,13678,13849,461391.0
2011-01-28,13955,13955,13416,13543,639838.0
2011-01-31,13312,13471,12911,12987,1129452.0
2011-02-01,12800,13306,12800,13148,513863.0
2011-02-07,13143,13375,13111,13292,583560.0
2011-02-08,13341,13362,13215,13364,524124.0
2011-02-09,13519,15081,13424,14460,3305356.0
2011-02-10,14453,14475,13630,13885,779272.0
2011-02-11,13823,13876,13084,13148,977889.0
2011-02-14,13066,13425,13066,13310,394421.0
2011-02-15,13371,13772,13371,13436,591336.0
2011-02-16,13361,13498,12928,12951,816335.0
2011-02-17,13142,14651,13142,13418,3817138.0
2011-02-18,13570,14362,13412,14172,1765683.0
2011-02-21,14344,16265,14006,15412,3852351.0
2011-02-22,15445,15519,14548,14675,1509381.0
2011-02-23,14268,15546,14089,14819,2036494.0
2011-02-24,14601,14675,13852,14010,1412239.0
2011-02-25,14545,14746,14007,14028,1093992.0
2011-02-28,14513,15537,14038,14693,3431722.0
2011-03-02,14720,14720,14308,14477,851627.0
2011-03-03,14690,14690,14236,14280,905974.0
2011-03-04,14363,14690,14004,14585,878957.0
2011-03-07,15086,15086,14294,14495,950737.0
2011-03-08,14487,14519,14255,14352,633377.0
2011-03-09,14363,14806,14152,14280,943972.0
2011-03-10,14313,14672,14292,14442,783066.0
2011-03-11,14262,15244,14188,14855,2237156.0
2011-03-14,14846,17073,14540,15986,12706748.0
2011-03-15,15645,16131,14347,14980,3386711.0
2011-03-16,15065,15371,14548,14675,1634493.0
2011-03-17,14075,14465,14054,14298,1191312.0
2011-03-18,14543,14976,14364,14944,1088631.0
2011-03-21,15174,15618,14721,15250,1580966.0
2011-03-22,15359,16847,15179,15950,3944862.0
2011-03-23,16318,16592,15315,15412,2521651.0
2011-03-24,15284,15474,14872,14927,1346521.0
