날짜,시가,고가,저가,종가,거래량
2021-04-02,9420,9490,9420,9450,792.0
2021-04-05,9520,9520,9435,9485,481.0
2021-04-06,9520,9575,9420,9445,2856.0
2021-04-07,9445,9445,9370,9395,1089.0
2021-04-08,9395,9395,9355,9390,448.0
2021-04-09,9390,9390,9325,9345,1552.0
2021-04-12,9310,9345,9200,9285,2043.0
2021-04-13,9295,9390,9285,9365,14922.0
2021-04-14,9375,9415,9375,9380,16370.0
2021-04-15,9390,9430,9360,9385,19037.0
2021-04-16,9425,9425,9360,9415,23412.0
2021-04-19,9420,9580,9360,9510,16089.0
2021-04-20,9540,9565,9510,9555,20360.0
2021-04-21,9555,9580,9425,9450,27312.0
2021-04-22,9450,9500,9400,9425,131441.0
2021-04-23,9325,9465,9310,9410,120669.0
2021-04-26,9480,9480,9415,9470,24507.0
2021-04-27,9470,9475,9370,9420,33175.0
2021-04-28,9380,9380,9155,9185,19225.0
2021-04-29,9265,9265,9080,9105,17343.0
2021-04-30,9110,9115,8940,8965,22494.0
2021-05-03,8965,9055,8885,8885,24527.0
2021-05-04,8895,8895,8740,8865,15059.0
2021-05-06,8825,8855,8780,8810,17419.0
2021-05-07,8850,8910,8810,8845,26270.0
2021-05-10,8950,8955,8855,8955,23531.0
2021-05-11,8915,9015,8700,8760,14038.0
2021-05-12,8775,8775,8555,8615,2494.0
2021-05-13,8440,8520,8400,8465,40042.0
2021-05-14,8555,8600,8475,8530,2931.0
2021-05-17,8605,8605,8450,8485,41658.0
2021-05-18,8520,8595,8495,8565,45121.0
2021-05-20,8560,8630,8540,8610,63212.0
2021-05-21,8690,8760,8620,8695,45129.0
2021-05-24,8680,8680,8475,8545,47221.0
2021-05-25,8600,8635,8590,8635,43056.0
2021-05-26,8645,8655,8590,8640,43093.0
2021-05-27,8685,8685,8560,8685,39145.0
2021-05-28,8715,8775,8710,8750,12273.0
2021-05-31,8780,8835,8750,8835,42595.0
2021-06-01,8875,8920,8820,8920,7712.0
2021-06-02,8940,8940,8865,8895,4483.0
2021-06-03,8895,9125,8895,9095,7521.0
2021-06-04,9085,9090,9000,9085,3891.0
2021-06-07,9120,9175,9040,9095,4321.0
2021-06-08,9095,9095,8975,8995,7324.0
2021-06-09,9000,9015,8865,8915,3470.0
2021-06-10,8920,9000,8920,9000,4310.0
2021-06-11,9000,9045,9000,9015,3980.0
2021-06-14,9020,9070,9020,9070,12919.0
2021-06-15,9200,9200,9100,9115,5804.0
2021-06-16,9115,9160,9115,9145,10866.0
2021-06-17,9130,9220,9115,9185,8819.0
2021-06-18,9210,9370,9210,9340,5630.0
2021-06-21,9265,9315,9225,9240,4582.0
2021-06-22,9300,9305,9165,9200,41261.0
2021-06-23,9200,9275,9180,9225,45063.0
2021-06-24,9225,9375,9225,9375,14922.0
2021-06-25,9385,9400,9315,9355,12177.0
2021-06-28,9355,9370,9285,9305,10774.0
2021-06-29,9400,9400,9260,9330,6044.0
2021-06-30,9375,9400,9340,9400,5683.0
2021-07-01,9435,9435,9350,9380,2876.0
2021-07-02,9390,9400,9335,9370,38779.0
2021-07-05,9410,9455,9370,9425,35846.0
2021-07-06,9445,9550,9415,9475,33991.0
2021-07-07,9495,9495,9395,9470,10776.0
2021-07-08,9480,9480,9275,9310,12969.0
2021-07-09,9145,9300,9045,9295,10054.0
2021-07-12,9365,9365,9300,9310,3949.0
2021-07-13,9345,9455,9345,9415,6062.0
2021-07-14,9420,9440,9405,9430,5335.0
2021-07-15,9465,9635,9455,9590,408192.0
2021-07-16,9585,9585,9470,9545,109768.0
2021-07-19,9470,9540,9455,9525,65811.0
2021-07-20,9360,9500,9360,9445,42995.0
2021-07-21,9490,9500,9370,9390,64833.0
2021-07-22,9415,9555,9415,9525,45667.0
2021-07-23,9575,9625,9525,9585,52397.0
2021-07-26,9645,9645,9495,9510,43089.0
2021-07-27,9510,9560,9455,9470,20929.0
2021-07-28,9395,9440,9280,9375,50933.0
