날짜,시가,고가,저가,종가,거래량
2020-12-02,30150,33150,28050,28900,12960603.0
2020-12-03,30050,34600,29150,31450,8171741.0
2020-12-04,31950,32300,29750,30150,1446064.0
2020-12-07,30500,31900,29700,31200,1162602.0
2020-12-08,31000,33500,30500,31550,1771212.0
2020-12-09,31900,34800,30400,33800,1476998.0
2020-12-10,32950,33750,31900,32900,542712.0
2020-12-11,32600,33400,32200,32600,406035.0
2020-12-14,32400,34300,32350,32600,751675.0
2020-12-15,33300,33600,31100,31400,740401.0
2020-12-16,31850,31950,30250,30500,585687.0
2020-12-17,30450,30600,27450,28350,1198677.0
2020-12-18,29100,29500,28050,28300,728963.0
2020-12-21,28150,28250,26900,27050,584876.0
2020-12-22,27050,27200,24800,25100,889352.0
2020-12-23,25600,27350,24800,25850,937606.0
2020-12-24,26350,28150,26100,27750,1000019.0
2020-12-28,27950,28400,26800,27000,457126.0
2020-12-29,27250,28400,27100,27850,368215.0
2020-12-30,27850,28250,27250,27800,377071.0
2021-01-04,28000,28000,26350,26400,411425.0
2021-01-05,26400,27150,26250,26700,301025.0
2021-01-06,27250,28800,26950,27200,755007.0
2021-01-07,27150,28900,27150,28850,888863.0
2021-01-08,29000,29500,28200,28250,459666.0
2021-01-11,27950,28000,26100,26850,366304.0
2021-01-12,26450,27150,26100,26350,162208.0
2021-01-13,26750,30300,26350,29450,2191498.0
2021-01-14,29650,30850,29100,29900,873148.0
2021-01-15,30200,30200,28800,29250,332956.0
2021-01-18,29000,30450,28300,30050,455080.0
2021-01-19,30900,31800,29850,30100,782861.0
2021-01-20,29950,29950,29250,29600,270542.0
2021-01-21,29600,29950,29000,29950,210181.0
2021-01-22,30000,30100,29250,29450,190641.0
2021-01-25,29500,29950,29400,29550,142640.0
2021-01-26,29550,29550,28450,28600,238230.0
2021-01-27,28650,29000,27700,28050,220546.0
2021-01-28,27450,29800,27300,29500,404540.0
2021-01-29,29600,29850,28450,29500,405335.0
2021-02-01,29500,31050,29450,30700,772046.0
2021-02-02,30850,31250,29150,29450,727206.0
2021-02-03,29750,30100,28750,29200,536990.0
2021-02-04,29250,29250,28500,28650,133431.0
2021-02-05,28800,28850,28100,28750,126975.0
2021-02-08,28550,28600,27950,28050,147931.0
2021-02-09,28350,28500,27950,28250,101331.0
2021-02-10,28250,28450,27950,28350,94277.0
2021-02-15,28500,28850,28250,28550,132590.0
2021-02-16,28750,29400,26200,27400,920566.0
2021-02-17,27850,27850,27000,27100,237381.0
2021-02-18,27500,27750,27100,27250,229661.0
2021-02-19,27250,27550,26400,26950,169481.0
2021-02-22,27250,27500,27000,27000,116759.0
2021-02-23,26800,27000,26500,26900,119213.0
2021-02-24,26900,27200,25500,25700,190476.0
2021-02-25,26500,27200,26150,26900,229382.0
2021-02-26,26000,26700,26000,26350,102995.0
2021-03-02,26400,26900,26350,26550,105435.0
2021-03-03,26750,27150,26550,26900,75336.0
2021-03-04,26550,26650,26000,26200,93237.0
2021-03-05,25800,27000,25700,26700,83956.0
2021-03-08,27300,27300,26150,26150,66977.0
2021-03-09,26150,26300,25450,26050,86885.0
2021-03-10,26200,26350,25600,25600,50284.0
2021-03-11,25700,26150,25500,25700,57551.0
